,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10768,201810,753,漳州发展,2.71,-1.8924,,,,,,,,,,,,,,
10769,201811,753,漳州发展,3.02,2.4444,,,,,,,,,,,,,,
10770,201812,753,漳州发展,2.94,-0.6308,,,,,,,,,,,,,,
10771,201901,753,漳州发展,2.93,-0.0789,,,,,,,,,,,,,,
10772,201902,753,漳州发展,3.55,4.8888,,,,,,,,,,,,,,
10773,201903,753,漳州发展,3.58,0.2366,,,,,,,,,,,,,,
10774,201904,753,漳州发展,3.6,0.1577,,,,,,,,,,,,,,
10775,201905,753,漳州发展,3.45,-1.1828,,,,,,,,,,,,,,
10776,201906,753,漳州发展,3.18,-1.9058,,,,,,,,,,,,,,
10777,201907,753,漳州发展,3.15,-0.2387,,,,,,,,,,,,,,
10778,201908,753,漳州发展,2.92,-1.8297,,,,,,,,,,,,,,
10779,201909,753,漳州发展,2.89,-0.2387,,,,,,,,,,,,,,
10780,201910,753,漳州发展,2.9,0.0796,,,,,,,,,,,,,,
10781,201911,753,漳州发展,2.82,-0.6364,,,,,,,,,,,,,,
10782,201912,753,漳州发展,2.99,1.3524,,,,,,,,,,,,,,
10783,202001,753,漳州发展,2.85,-1.1137,,,,,,,,,,,,,,
10784,202002,753,漳州发展,2.64,-1.6706,,,,,,,,,,,,,,
10785,202003,753,漳州发展,2.67,0.2387,,,,,,,,,,,,,,
10786,202004,753,漳州发展,2.65,-0.1591,,,,,,,,,,,,,,
10787,202005,753,漳州发展,2.77,0.9546,,,,,,,,,,,,,,
10788,202006,753,漳州发展,2.81,0.3182,,,,,,,,,,,,,,
10789,202007,753,漳州发展,2.97,1.2728,,,,,,,,,,,,,,
10790,202008,753,漳州发展,3.04,0.5569,,,,,,,,,,,,,,
10791,202009,753,漳州发展,2.99,-0.3978,,,,,,,,,,,,,,
10792,202010,753,漳州发展,2.82,-1.3524,,,,,,,,,,,,,,
10793,202011,753,漳州发展,2.98,1.2728,,,,,,,,,,,,,,
10794,202012,753,漳州发展,2.91,-0.5569,,,,,,,,,,,,,,
10795,202101,753,漳州发展,2.47,-3.5003,,,,,,,,,,,,,,
10796,202102,753,漳州发展,2.68,1.6706,,,,,,,,,,,,,,
10797,202103,753,漳州发展,2.81,1.0342,,,,,,,,,,,,,,
10798,202104,753,漳州发展,2.74,-0.5569,,,,,,,,,,,,,,
10799,202105,753,漳州发展,2.78,0.3182,,,,,,,,,,,,,,
10800,202106,753,漳州发展,2.67,-0.645,,,,,,,,,,,,,,
10801,202107,753,漳州发展,2.5,-1.367,,,,,,,,,,,,,,
10802,202108,753,漳州发展,2.71,1.6887,,,,,,,,,,,,,,
10803,202109,753,漳州发展,2.75,0.3217,,,,,,,,,,,,,,
10804,202110,753,漳州发展,2.79,0.3217,,,,,,,,,,,,,,
10805,201510,756,新华制药,11.0,-1.2443,,,,,,,,,,,,,,
10806,201511,756,新华制药,11.17,0.1872,,,,,,,,,,,,,,
10807,201512,756,新华制药,13.41,2.4666,,,,,,,,,,,,,,
10808,201601,756,新华制药,10.13,-3.6117,,,,,,,,,,,,,,
10809,201602,756,新华制药,9.58,-0.6056,,,,,,,,,,,,,,
10810,201603,756,新华制药,11.17,1.7508,,,,,,,,,,,,,,
10811,201604,756,新华制药,11.61,0.4845,,,,,,,,,,,,,,
10812,201605,756,新华制药,10.66,-1.0461,,,,,,,,,,,,,,
10813,201606,756,新华制药,10.73,0.0771,,,,,,,,,,,,,,
10814,201607,756,新华制药,11.18,0.4955,,,,,,,,,,,,,,
10815,201608,756,新华制药,13.83,2.9415,,,,,,,,,,,,,,
10816,201609,756,新华制药,12.85,-1.0808,,,,,,,,,,,,,,
10817,201610,756,新华制药,13.04,0.2095,,,,,,,,,,,,,,
10818,201611,756,新华制药,13.13,0.0993,,,,,,,,,,,,,,
10819,201612,756,新华制药,12.4,-0.8051,,,,,,,,,,,,,,
10820,201701,756,新华制药,12.54,0.1544,,,,,,,,,,,,,,
10821,201702,756,新华制药,13.4,0.9484,,,,,,,,,,,,,,
10822,201703,756,新华制药,13.88,0.5294,,,,,,,,,,,,,,
10823,201704,756,新华制药,14.54,0.7279,,,,,,,,,,,,,,
10824,201705,756,新华制药,13.31,-1.3565,,,,,,,,,,,,,,
10825,201706,756,新华制药,15.18,2.0623,,,,,,,,,,,,,,
10826,201707,756,新华制药,14.51,-0.7389,,,,,,,,,,,,,,
10827,201708,756,新华制药,15.65,1.2572,,,,,,,,,,,,,,
10828,201709,756,新华制药,15.45,-0.2206,,,,,,,,,,,,,,
10829,201710,756,新华制药,17.3,2.0403,,,,,,,,,,,,,,
10830,201711,756,新华制药,14.8,-2.7571,,,,,,,,,,,,,,
10831,201712,756,新华制药,14.0,-0.8823,,,,,,,,,,,,,,
10832,201801,756,新华制药,12.67,-1.4337,,,,,,,,,,,,,,
10833,201802,756,新华制药,11.91,-0.8401,,,,,,,,,,,,,,
10834,201803,756,新华制药,12.5,0.6522,,,,,,,,,,,,,,
10835,201804,756,新华制药,13.38,0.9728,,,,,,,,,,,,,,
10836,201805,756,新华制药,12.32,-1.1718,,,,,,,,,,,,,,
10837,201806,756,新华制药,10.32,-2.2109,,,,,,,,,,,,,,
10838,201807,756,新华制药,7.53,-0.5373,,,,,,,,,,,,,,
10839,201808,756,新华制药,6.52,-1.4581,,,,,,,,,,,,,,
10840,201809,756,新华制药,6.2,-0.462,,,,,,,,,,,,,,
10841,201810,756,新华制药,5.87,-0.4764,,,,,,,,,,,,,,
10842,201811,756,新华制药,6.38,0.7363,,,,,,,,,,,,,,
10843,201812,756,新华制药,5.55,-1.1983,,,,,,,,,,,,,,
10844,201901,756,新华制药,5.9,0.5053,,,,,,,,,,,,,,
10845,201902,756,新华制药,7.09,1.718,,,,,,,,,,,,,,
10846,201903,756,新华制药,7.65,0.8085,,,,,,,,,,,,,,
10847,201904,756,新华制药,7.75,0.1444,,,,,,,,,,,,,,
10848,201905,756,新华制药,7.22,-0.7652,,,,,,,,,,,,,,
10849,201906,756,新华制药,7.15,-0.1011,,,,,,,,,,,,,,
10850,201907,756,新华制药,7.06,0.0122,,,,,,,,,,,,,,
10851,201908,756,新华制药,7.09,0.0439,,,,,,,,,,,,,,
10852,201909,756,新华制药,6.7,-0.5709,,,,,,,,,,,,,,
10853,201910,756,新华制药,7.19,0.7173,,,,,,,,,,,,,,
10854,201911,756,新华制药,6.91,-0.4099,,,,,,,,,,,,,,
10855,201912,756,新华制药,7.52,0.8929,,,,,,,,,,,,,,
10856,202001,756,新华制药,8.51,1.4492,,,,,,,,,,,,,,
10857,202002,756,新华制药,8.22,-0.4245,,,,,,,,,,,,,,
10858,202003,756,新华制药,12.23,5.8699,,,,,,,,,,,,,,
10859,202004,756,新华制药,9.89,-3.4253,,,,,,,,,,,,,,
10860,202005,756,新华制药,9.59,-0.4391,,,,,,,,,,,,,,
10861,202006,756,新华制药,10.32,1.0686,,,,,,,,,,,,,,
10862,202007,756,新华制药,12.21,2.7666,,,,,,,,,,,,,,
10863,202008,756,新华制药,10.49,-2.3571,,,,,,,,,,,,,,
10864,202009,756,新华制药,9.31,-1.7454,,,,,,,,,,,,,,
10865,202010,756,新华制药,10.25,1.3904,,,,,,,,,,,,,,
10866,202011,756,新华制药,9.85,-0.5917,,,,,,,,,,,,,,
10867,202012,756,新华制药,9.38,-0.6952,,,,,,,,,,,,,,
10868,202101,756,新华制药,8.02,-2.0116,,,,,,,,,,,,,,
10869,202102,756,新华制药,8.44,0.6212,,,,,,,,,,,,,,
10870,202103,756,新华制药,8.52,0.1183,,,,,,,,,,,,,,
10871,202104,756,新华制药,9.44,1.3608,,,,,,,,,,,,,,
10872,202105,756,新华制药,9.0,-0.6508,,,,,,,,,,,,,,
10873,202106,756,新华制药,8.66,-0.5029,,,,,,,,,,,,,,
10874,202107,756,新华制药,8.02,-0.7228,,,,,,,,,,,,,,
10875,202108,756,新华制药,7.99,-0.0452,,,,,,,,,,,,,,
10876,202109,756,新华制药,7.85,-0.211,,,,,,,,,,,,,,
10877,202110,756,新华制药,7.94,0.1356,,,,,,,,,,,,,,
10878,201510,758,中色股份,14.85,15.7565,,,,,,,,,,,,,,
10879,201511,758,中色股份,14.57,-1.8694,,,,,,,,,,,,,,
10880,201512,758,中色股份,14.88,2.0697,,,,,,,,,,,,,,
10881,201601,758,中色股份,12.73,-14.3544,,,,,,,,,,,,,,
10882,201602,758,中色股份,12.27,-3.0712,,,,,,,,,,,,,,
10883,201603,758,中色股份,13.48,8.0785,,,,,,,,,,,,,,
10884,201604,758,中色股份,14.86,9.2135,,,,,,,,,,,,,,
10885,201605,758,中色股份,16.18,8.8129,,,,,,,,,,,,,,
10886,201606,758,中色股份,7.75,-4.2838,,,,,,,,,,,,,,
10887,201607,758,中色股份,8.89,15.26,,,,,,,,,,,,,,
10888,201608,758,中色股份,9.28,5.2205,,,,,,,,,,,,,,
10889,201609,758,中色股份,8.06,-16.3309,,,,,,,,,,,,,,
10890,201610,758,中色股份,8.36,4.0158,,,,,,,,,,,,,,
10891,201611,758,中色股份,9.21,11.3781,,,,,,,,,,,,,,
10892,201612,758,中色股份,7.99,-16.3309,,,,,,,,,,,,,,
10893,201701,758,中色股份,8.28,3.8819,,,,,,,,,,,,,,
10894,201702,758,中色股份,8.83,7.3623,,,,,,,,,,,,,,
10895,201703,758,中色股份,8.77,-0.8032,,,,,,,,,,,,,,
10896,201704,758,中色股份,7.82,-12.7167,,,,,,,,,,,,,,
10897,201705,758,中色股份,6.71,-14.8585,,,,,,,,,,,,,,
10898,201706,758,中色股份,7.01,4.285,,,,,,,,,,,,,,
10899,201707,758,中色股份,8.52,20.2709,,,,,,,,,,,,,,
10900,201708,758,中色股份,8.01,-6.8464,,,,,,,,,,,,,,
10901,201709,758,中色股份,7.43,-7.7862,,,,,,,,,,,,,,
10902,201710,758,中色股份,7.01,-5.6383,,,,,,,,,,,,,,
10903,201711,758,中色股份,6.61,-5.3698,,,,,,,,,,,,,,
10904,201712,758,中色股份,6.43,-2.4164,,,,,,,,,,,,,,
10905,201801,758,中色股份,6.68,3.3561,,,,,,,,,,,,,,
10906,201802,758,中色股份,6.29,-5.2355,,,,,,,,,,,,,,
10907,201803,758,中色股份,5.76,-7.1149,,,,,,,,,,,,,,
10908,201804,758,中色股份,5.35,-5.504,,,,,,,,,,,,,,
10909,201805,758,中色股份,5.0,-4.6985,,,,,,,,,,,,,,
10910,201806,758,中色股份,4.5,-6.7122,,,,,,,,,,,,,,
10911,201807,758,中色股份,4.61,1.6183,,,,,,,,,,,,,,
10912,201808,758,中色股份,4.15,-6.1894,,,,,,,,,,,,,,
10913,201809,758,中色股份,4.07,-1.0764,,,,,,,,,,,,,,
10914,201810,758,中色股份,3.89,-2.4219,,,,,,,,,,,,,,
10915,201811,758,中色股份,3.88,-0.1346,,,,,,,,,,,,,,
10916,201812,758,中色股份,3.65,-3.0947,,,,,,,,,,,,,,
10917,201901,758,中色股份,3.65,0.0,,,,,,,,,,,,,,
10918,201902,758,中色股份,4.75,14.8006,,,,,,,,,,,,,,
10919,201903,758,中色股份,4.84,1.211,,,,,,,,,,,,,,
10920,201904,758,中色股份,4.65,-2.5565,,,,,,,,,,,,,,
10921,201905,758,中色股份,6.13,19.9136,,,,,,,,,,,,,,
10922,201906,758,中色股份,5.49,-8.6113,,,,,,,,,,,,,,
10923,201907,758,中色股份,4.68,-10.7707,,,,,,,,,,,,,,
10924,201908,758,中色股份,4.65,-0.4045,,,,,,,,,,,,,,
10925,201909,758,中色股份,4.39,-3.5054,,,,,,,,,,,,,,
10926,201910,758,中色股份,4.07,-4.3144,,,,,,,,,,,,,,
10927,201911,758,中色股份,4.05,-0.2696,,,,,,,,,,,,,,
10928,201912,758,中色股份,4.38,4.4492,,,,,,,,,,,,,,
10929,202001,758,中色股份,5.0,8.3591,,,,,,,,,,,,,,
10930,202002,758,中色股份,4.6,-5.393,,,,,,,,,,,,,,
10931,202003,758,中色股份,4.47,-1.7527,,,,,,,,,,,,,,
10932,202004,758,中色股份,4.01,-6.2019,,,,,,,,,,,,,,
10933,202005,758,中色股份,4.71,9.4377,,,,,,,,,,,,,,
10934,202006,758,中色股份,4.18,-7.1457,,,,,,,,,,,,,,
10935,202007,758,中色股份,5.33,15.5048,,,,,,,,,,,,,,
10936,202008,758,中色股份,5.01,-4.3144,,,,,,,,,,,,,,
10937,202009,758,中色股份,4.49,-7.0109,,,,,,,,,,,,,,
10938,202010,758,中色股份,4.31,-2.4268,,,,,,,,,,,,,,
10939,202011,758,中色股份,5.12,10.9208,,,,,,,,,,,,,,
10940,202012,758,中色股份,5.08,-0.5393,,,,,,,,,,,,,,
10941,202101,758,中色股份,4.63,-6.0671,,,,,,,,,,,,,,
10942,202102,758,中色股份,5.18,7.4154,,,,,,,,,,,,,,
10943,202103,758,中色股份,5.26,1.0786,,,,,,,,,,,,,,
10944,202104,758,中色股份,4.95,-4.1796,,,,,,,,,,,,,,
10945,202105,758,中色股份,5.06,1.4831,,,,,,,,,,,,,,
10946,202106,758,中色股份,4.75,-4.1796,,,,,,,,,,,,,,
10947,202107,758,中色股份,6.04,17.3924,,,,,,,,,,,,,,
10948,202108,758,中色股份,7.21,15.7745,,,,,,,,,,,,,,
10949,202109,758,中色股份,5.64,-21.1675,,,,,,,,,,,,,,
10950,202110,758,中色股份,5.49,-2.0224,,,,,,,,,,,,,,
10951,201510,759,中百集团,7.88,7.4267,,,,,,,,,,,,,,
10952,201511,759,中百集团,7.59,-1.751,,,,,,,,,,,,,,
10953,201512,759,中百集团,8.61,6.1587,,,,,,,,,,,,,,
10954,201601,759,中百集团,6.61,-12.0759,,,,,,,,,,,,,,
10955,201602,759,中百集团,6.12,-2.9586,,,,,,,,,,,,,,
10956,201603,759,中百集团,7.53,8.5135,,,,,,,,,,,,,,
10957,201604,759,中百集团,7.66,0.7849,,,,,,,,,,,,,,
10958,201605,759,中百集团,6.96,-4.2266,,,,,,,,,,,,,,
10959,201606,759,中百集团,6.91,-0.3019,,,,,,,,,,,,,,
10960,201607,759,中百集团,7.37,2.7775,,,,,,,,,,,,,,
10961,201608,759,中百集团,7.68,1.8718,,,,,,,,,,,,,,
10962,201609,759,中百集团,7.71,0.1811,,,,,,,,,,,,,,
10963,201610,759,中百集团,8.21,3.019,,,,,,,,,,,,,,
10964,201611,759,中百集团,8.45,1.4491,,,,,,,,,,,,,,
10965,201612,759,中百集团,9.28,5.0115,,,,,,,,,,,,,,
10966,201701,759,中百集团,8.98,-1.8114,,,,,,,,,,,,,,
10967,201702,759,中百集团,9.31,1.9925,,,,,,,,,,,,,,
10968,201703,759,中百集团,8.48,-5.0115,,,,,,,,,,,,,,
10969,201704,759,中百集团,8.03,-2.7171,,,,,,,,,,,,,,
10970,201705,759,中百集团,7.56,-2.8378,,,,,,,,,,,,,,
10971,201706,759,中百集团,8.78,7.8724,,,,,,,,,,,,,,
10972,201707,759,中百集团,10.16,8.4119,,,,,,,,,,,,,,
10973,201708,759,中百集团,9.1,-6.4613,,,,,,,,,,,,,,
10974,201709,759,中百集团,9.38,1.7068,,,,,,,,,,,,,,
10975,201710,759,中百集团,9.7,1.9506,,,,,,,,,,,,,,
10976,201711,759,中百集团,8.2,-9.1434,,,,,,,,,,,,,,
10977,201712,759,中百集团,9.66,8.8996,,,,,,,,,,,,,,
10978,201801,759,中百集团,8.69,-5.9127,,,,,,,,,,,,,,
10979,201802,759,中百集团,8.09,-3.6574,,,,,,,,,,,,,,
10980,201803,759,中百集团,8.38,1.7677,,,,,,,,,,,,,,
10981,201804,759,中百集团,7.63,-4.5717,,,,,,,,,,,,,,
10982,201805,759,中百集团,8.51,5.7576,,,,,,,,,,,,,,
10983,201806,759,中百集团,7.21,-7.9844,,,,,,,,,,,,,,
10984,201807,759,中百集团,7.29,0.4913,,,,,,,,,,,,,,
10985,201808,759,中百集团,6.42,-5.3434,,,,,,,,,,,,,,
10986,201809,759,中百集团,6.41,-0.0614,,,,,,,,,,,,,,
10987,201810,759,中百集团,5.35,-6.5103,,,,,,,,,,,,,,
10988,201811,759,中百集团,5.62,1.6583,,,,,,,,,,,,,,
10989,201812,759,中百集团,5.28,-2.0882,,,,,,,,,,,,,,
10990,201901,759,中百集团,5.42,0.8599,,,,,,,,,,,,,,
10991,201902,759,中百集团,6.33,5.5891,,,,,,,,,,,,,,
10992,201903,759,中百集团,7.25,5.6505,,,,,,,,,,,,,,
10993,201904,759,中百集团,8.07,5.0363,,,,,,,,,,,,,,
10994,201905,759,中百集团,7.75,-1.6653,,,,,,,,,,,,,,
10995,201906,759,中百集团,7.02,-4.5118,,,,,,,,,,,,,,
10996,201907,759,中百集团,7.22,1.2361,,,,,,,,,,,,,,
10997,201908,759,中百集团,7.41,1.1743,,,,,,,,,,,,,,
10998,201909,759,中百集团,7.38,-0.1854,,,,,,,,,,,,,,
10999,201910,759,中百集团,7.26,-0.7417,,,,,,,,,,,,,,
11000,201911,759,中百集团,6.57,-4.2646,,,,,,,,,,,,,,
11001,201912,759,中百集团,7.45,5.4389,,,,,,,,,,,,,,
11002,202001,759,中百集团,6.38,-6.6132,,,,,,,,,,,,,,
11003,202002,759,中百集团,6.65,1.6688,,,,,,,,,,,,,,
11004,202003,759,中百集团,6.95,1.8542,,,,,,,,,,,,,,
11005,202004,759,中百集团,6.62,-2.0396,,,,,,,,,,,,,,
11006,202005,759,中百集团,6.72,0.6181,,,,,,,,,,,,,,
11007,202006,759,中百集团,6.49,-1.4215,,,,,,,,,,,,,,
11008,202007,759,中百集团,7.29,5.2762,,,,,,,,,,,,,,
11009,202008,759,中百集团,6.97,-1.9923,,,,,,,,,,,,,,
11010,202009,759,中百集团,6.34,-3.9224,,,,,,,,,,,,,,
11011,202010,759,中百集团,6.3,-0.249,,,,,,,,,,,,,,
11012,202011,759,中百集团,6.44,0.8717,,,,,,,,,,,,,,
11013,202012,759,中百集团,6.18,-1.6188,,,,,,,,,,,,,,
11014,202101,759,中百集团,5.85,-2.0546,,,,,,,,,,,,,,
11015,202102,759,中百集团,5.54,-1.9301,,,,,,,,,,,,,,
11016,202103,759,中百集团,5.5,-0.249,,,,,,,,,,,,,,
11017,202104,759,中百集团,5.41,-0.5603,,,,,,,,,,,,,,
11018,202105,759,中百集团,5.25,-0.6849,,,,,,,,,,,,,,
11019,202106,759,中百集团,5.26,0.0629,,,,,,,,,,,,,,
11020,202107,759,中百集团,4.78,-3.017,,,,,,,,,,,,,,
11021,202108,759,中百集团,4.92,0.88,,,,,,,,,,,,,,
11022,202109,759,中百集团,4.88,-0.2514,,,,,,,,,,,,,,
11023,202110,759,中百集团,4.93,0.3143,,,,,,,,,,,,,,
11024,201510,761,本钢板材,4.85,-0.1958,,,,,,,,,,,,,,
11025,201511,761,本钢板材,5.02,0.2377,,,,,,,,,,,,,,
11026,201512,761,本钢板材,5.56,0.7551,,,,,,,,,,,,,,
11027,201601,761,本钢板材,6.1,0.7551,,,,,,,,,,,,,,
11028,201602,761,本钢板材,4.43,-2.3353,,,,,,,,,,,,,,
11029,201603,761,本钢板材,6.03,2.2374,,,,,,,,,,,,,,
11030,201604,761,本钢板材,5.78,-0.3496,,,,,,,,,,,,,,
11031,201605,761,本钢板材,6.84,1.4823,,,,,,,,,,,,,,
11032,201606,761,本钢板材,7.05,0.2937,,,,,,,,,,,,,,
11033,201607,761,本钢板材,5.85,-1.678,,,,,,,,,,,,,,
11034,201608,761,本钢板材,5.84,-0.014,,,,,,,,,,,,,,
11035,201609,761,本钢板材,5.64,-0.2797,,,,,,,,,,,,,,
11036,201610,761,本钢板材,5.69,0.0699,,,,,,,,,,,,,,
11037,201611,761,本钢板材,5.79,0.1398,,,,,,,,,,,,,,
11038,201612,761,本钢板材,5.38,-0.5733,,,,,,,,,,,,,,
11039,201701,761,本钢板材,5.58,0.2797,,,,,,,,,,,,,,
11040,201702,761,本钢板材,6.23,0.9089,,,,,,,,,,,,,,
11041,201703,761,本钢板材,5.69,-0.7551,,,,,,,,,,,,,,
11042,201704,761,本钢板材,5.29,-0.5593,,,,,,,,,,,,,,
11043,201705,761,本钢板材,4.75,-0.7551,,,,,,,,,,,,,,
11044,201706,761,本钢板材,5.23,0.6712,,,,,,,,,,,,,,
11045,201707,761,本钢板材,6.0,1.0767,,,,,,,,,,,,,,
11046,201708,761,本钢板材,6.46,0.6433,,,,,,,,,,,,,,
11047,201709,761,本钢板材,6.06,-0.5593,,,,,,,,,,,,,,
11048,201710,761,本钢板材,5.31,-1.0488,,,,,,,,,,,,,,
11049,201711,761,本钢板材,5.76,0.6293,,,,,,,,,,,,,,
11050,201712,761,本钢板材,5.2,-0.7831,,,,,,,,,,,,,,
11051,201801,761,本钢板材,5.59,0.5454,,,,,,,,,,,,,,
11052,201802,761,本钢板材,5.21,-0.5314,,,,,,,,,,,,,,
11053,201803,761,本钢板材,4.47,-1.0348,,,,,,,,,,,,,,
11054,201804,761,本钢板材,4.2,-0.3776,,,,,,,,,,,,,,
11055,201805,761,本钢板材,3.88,-0.4475,,,,,,,,,,,,,,
11056,201806,761,本钢板材,4.04,0.2237,,,,,,,,,,,,,,
11057,201807,761,本钢板材,4.33,0.4816,,,,,,,,,,,,,,
11058,201808,761,本钢板材,4.06,-0.3823,,,,,,,,,,,,,,
11059,201809,761,本钢板材,4.2,0.1982,,,,,,,,,,,,,,
11060,201810,761,本钢板材,3.79,-0.5805,,,,,,,,,,,,,,
11061,201811,761,本钢板材,3.64,-0.2124,,,,,,,,,,,,,,
11062,201812,761,本钢板材,3.36,-0.3965,,,,,,,,,,,,,,
11063,201901,761,本钢板材,3.32,-0.0566,,,,,,,,,,,,,,
11064,201902,761,本钢板材,3.8,0.6797,,,,,,,,,,,,,,
11065,201903,761,本钢板材,4.23,0.6089,,,,,,,,,,,,,,
11066,201904,761,本钢板材,3.96,-0.3823,,,,,,,,,,,,,,
11067,201905,761,本钢板材,4.54,0.8212,,,,,,,,,,,,,,
11068,201906,761,本钢板材,4.3,-0.3398,,,,,,,,,,,,,,
11069,201907,761,本钢板材,4.2,-0.072,,,,,,,,,,,,,,
11070,201908,761,本钢板材,3.96,-0.3438,,,,,,,,,,,,,,
11071,201909,761,本钢板材,3.77,-0.2722,,,,,,,,,,,,,,
11072,201910,761,本钢板材,3.6,-0.2435,,,,,,,,,,,,,,
11073,201911,761,本钢板材,3.63,0.043,,,,,,,,,,,,,,
11074,201912,761,本钢板材,3.94,0.4441,,,,,,,,,,,,,,
11075,202001,761,本钢板材,3.73,-0.3008,,,,,,,,,,,,,,
11076,202002,761,本钢板材,3.68,-0.0716,,,,,,,,,,,,,,
11077,202003,761,本钢板材,3.43,-0.3581,,,,,,,,,,,,,,
11078,202004,761,本钢板材,3.46,0.043,,,,,,,,,,,,,,
11079,202005,761,本钢板材,3.28,-0.2579,,,,,,,,,,,,,,
11080,202006,761,本钢板材,3.2,-0.1146,,,,,,,,,,,,,,
11081,202007,761,本钢板材,3.5,0.4298,,,,,,,,,,,,,,
11082,202008,761,本钢板材,3.43,-0.1003,,,,,,,,,,,,,,
11083,202009,761,本钢板材,3.46,0.043,,,,,,,,,,,,,,
11084,202010,761,本钢板材,3.22,-0.3438,,,,,,,,,,,,,,
11085,202011,761,本钢板材,3.38,0.2292,,,,,,,,,,,,,,
11086,202012,761,本钢板材,3.2,-0.2579,,,,,,,,,,,,,,
11087,202101,761,本钢板材,2.89,-0.4441,,,,,,,,,,,,,,
11088,202102,761,本钢板材,3.01,0.1719,,,,,,,,,,,,,,
11089,202103,761,本钢板材,3.2,0.2722,,,,,,,,,,,,,,
11090,202104,761,本钢板材,4.05,1.2176,,,,,,,,,,,,,,
11091,202105,761,本钢板材,4.29,0.3438,,,,,,,,,,,,,,
11092,202106,761,本钢板材,4.62,0.4727,,,,,,,,,,,,,,
11093,202107,761,本钢板材,5.18,0.8167,,,,,,,,,,,,,,
11094,202108,761,本钢板材,6.28,1.5789,,,,,,,,,,,,,,
11095,202109,761,本钢板材,5.47,-1.1626,,,,,,,,,,,,,,
11096,202110,761,本钢板材,4.79,-0.3558,,,,,,,,,,,,,,
11097,201510,762,西藏矿业,17.26,20.2031,,,,,,,,,,,,,,
11098,201511,762,西藏矿业,25.94,35.3554,,,,,,,,,,,,,,
11099,201512,762,西藏矿业,26.3,1.4664,,,,,,,,,,,,,,
11100,201601,762,西藏矿业,17.49,-35.8849,,,,,,,,,,,,,,
11101,201602,762,西藏矿业,16.8,-2.8105,,,,,,,,,,,,,,
11102,201603,762,西藏矿业,22.88,24.765,,,,,,,,,,,,,,
11103,201604,762,西藏矿业,21.31,-6.3949,,,,,,,,,,,,,,
11104,201605,762,西藏矿业,25.5,17.0667,,,,,,,,,,,,,,
11105,201606,762,西藏矿业,24.72,-3.1771,,,,,,,,,,,,,,
11106,201607,762,西藏矿业,21.19,-14.3784,,,,,,,,,,,,,,
11107,201608,762,西藏矿业,20.34,-3.4622,,,,,,,,,,,,,,
11108,201609,762,西藏矿业,18.15,-8.9203,,,,,,,,,,,,,,
11109,201610,762,西藏矿业,20.04,7.6983,,,,,,,,,,,,,,
11110,201611,762,西藏矿业,19.06,-3.9917,,,,,,,,,,,,,,
11111,201612,762,西藏矿业,17.03,-8.2686,,,,,,,,,,,,,,
11112,201701,762,西藏矿业,17.03,0.0,,,,,,,,,,,,,,
11113,201702,762,西藏矿业,18.14,4.5213,,,,,,,,,,,,,,
11114,201703,762,西藏矿业,18.2,0.2444,,,,,,,,,,,,,,
11115,201704,762,西藏矿业,14.81,-13.8081,,,,,,,,,,,,,,
11116,201705,762,西藏矿业,13.28,-6.232,,,,,,,,,,,,,,
11117,201706,762,西藏矿业,14.17,3.6251,,,,,,,,,,,,,,
11118,201707,762,西藏矿业,16.73,10.4274,,,,,,,,,,,,,,
11119,201708,762,西藏矿业,16.59,-0.5702,,,,,,,,,,,,,,
11120,201709,762,西藏矿业,19.88,13.4008,,,,,,,,,,,,,,
11121,201710,762,西藏矿业,17.03,-11.6086,,,,,,,,,,,,,,
11122,201711,762,西藏矿业,15.73,-5.2952,,,,,,,,,,,,,,
11123,201712,762,西藏矿业,15.7,-0.1222,,,,,,,,,,,,,,
11124,201801,762,西藏矿业,14.68,-4.1547,,,,,,,,,,,,,,
11125,201802,762,西藏矿业,13.89,-3.2178,,,,,,,,,,,,,,
11126,201803,762,西藏矿业,13.42,-1.9144,,,,,,,,,,,,,,
11127,201804,762,西藏矿业,12.57,-3.4622,,,,,,,,,,,,,,
11128,201805,762,西藏矿业,12.26,-1.2627,,,,,,,,,,,,,,
11129,201806,762,西藏矿业,9.63,-10.7125,,,,,,,,,,,,,,
11130,201807,762,西藏矿业,10.17,2.1995,,,,,,,,,,,,,,
11131,201808,762,西藏矿业,9.75,-1.7107,,,,,,,,,,,,,,
11132,201809,762,西藏矿业,9.41,-1.3849,,,,,,,,,,,,,,
11133,201810,762,西藏矿业,7.36,-8.3501,,,,,,,,,,,,,,
11134,201811,762,西藏矿业,7.83,1.9144,,,,,,,,,,,,,,
11135,201812,762,西藏矿业,6.74,-4.4398,,,,,,,,,,,,,,
11136,201901,762,西藏矿业,6.35,-1.5885,,,,,,,,,,,,,,
11137,201902,762,西藏矿业,8.25,7.7391,,,,,,,,,,,,,,
11138,201903,762,西藏矿业,8.42,0.6924,,,,,,,,,,,,,,
11139,201904,762,西藏矿业,8.09,-1.3442,,,,,,,,,,,,,,
11140,201905,762,西藏矿业,8.11,0.0815,,,,,,,,,,,,,,
11141,201906,762,西藏矿业,7.8,-1.2627,,,,,,,,,,,,,,
11142,201907,762,西藏矿业,7.42,-1.5478,,,,,,,,,,,,,,
11143,201908,762,西藏矿业,7.17,-1.0183,,,,,,,,,,,,,,
11144,201909,762,西藏矿业,7.04,-0.5295,,,,,,,,,,,,,,
