,0,1,2,3,4,5,6,7,8,9,10,11,12
8303,202003,671.0,阳光城,803621968.0,20.066,,,,,,,,
8304,202004,671.0,阳光城,353065660.0,8.816,,,,,,,,
8305,202005,671.0,阳光城,443333189.0,11.068,,,,,,,,
8306,202006,671.0,阳光城,437691056.0,10.929,,,,,,,,
8307,202007,671.0,阳光城,1142455946.0,28.4942,,,,,,,,
8308,202008,671.0,阳光城,760088063.0,18.9333,,,,,,,,
8309,202009,671.0,阳光城,1337647677.0,33.329,,,,,,,,
8310,202010,671.0,阳光城,455876653.0,11.2928,,,,,,,,
8311,202011,671.0,阳光城,517222216.0,12.8115,,,,,,,,
8312,202012,671.0,阳光城,481433139.0,11.9103,,,,,,,,
8313,202101,671.0,阳光城,614734914.0,15.1665,,,,,,,,
8314,202102,671.0,阳光城,424408795.0,10.4708,,,,,,,,
8315,202103,671.0,阳光城,605777524.0,14.9432,,,,,,,,
8316,202104,671.0,阳光城,519387275.0,12.8055,,,,,,,,
8317,202105,671.0,阳光城,388079137.0,9.5669,,,,,,,,
8318,202106,671.0,阳光城,407512208.0,10.046,,,,,,,,
8319,202107,671.0,阳光城,337615143.0,8.3228,,,,,,,,
8320,202108,671.0,阳光城,534863302.0,13.1874,,,,,,,,
8321,202109,671.0,阳光城,743678150.0,18.3529,,,,,,,,
8322,202110,671.0,阳光城,113881908.0,2.8104,,,,,,,,
8323,201510,672.0,上峰水泥,347486454.0,161.2684,,,,,,,,
8324,201511,672.0,上峰水泥,147379820.0,68.3992,,,,,,,,
8325,201512,672.0,上峰水泥,213274796.0,98.9808,,,,,,,,
8326,201601,672.0,上峰水泥,94157458.0,43.6987,,,,,,,,
8327,201602,672.0,上峰水泥,76852143.0,35.6672,,,,,,,,
8328,201603,672.0,上峰水泥,388007596.0,180.0746,,,,,,,,
8329,201604,672.0,上峰水泥,176831654.0,82.0675,,,,,,,,
8330,201605,672.0,上峰水泥,153232979.0,27.6672,,,,,,,,
8331,201606,672.0,上峰水泥,115298007.0,14.1712,,,,,,,,
8332,201607,672.0,上峰水泥,573994578.0,70.5483,,,,,,,,
8333,201608,672.0,上峰水泥,399310755.0,49.0783,,,,,,,,
8334,201609,672.0,上峰水泥,318091131.0,39.0958,,,,,,,,
8335,201610,672.0,上峰水泥,240562795.0,29.567,,,,,,,,
8336,201611,672.0,上峰水泥,426376779.0,52.4049,,,,,,,,
8337,201612,672.0,上峰水泥,1956552022.0,240.4753,,,,,,,,
8338,201701,672.0,上峰水泥,1052516797.0,129.3626,,,,,,,,
8339,201702,672.0,上峰水泥,1298336474.0,159.5754,,,,,,,,
8340,201703,672.0,上峰水泥,1044765430.0,128.4098,,,,,,,,
8341,201704,672.0,上峰水泥,372238570.0,45.7511,,,,,,,,
8342,201705,672.0,上峰水泥,350022363.0,43.0204,,,,,,,,
8343,201706,672.0,上峰水泥,610601815.0,75.0478,,,,,,,,
8344,201707,672.0,上峰水泥,1130904467.0,138.9968,,,,,,,,
8345,201708,672.0,上峰水泥,647689163.0,79.6062,,,,,,,,
8346,201709,672.0,上峰水泥,449329437.0,55.2259,,,,,,,,
8347,201710,672.0,上峰水泥,270827361.0,33.2865,,,,,,,,
8348,201711,672.0,上峰水泥,414460407.0,50.9404,,,,,,,,
8349,201712,672.0,上峰水泥,889883168.0,109.3733,,,,,,,,
8350,201801,672.0,上峰水泥,1350029993.0,165.929,,,,,,,,
8351,201802,672.0,上峰水泥,651867975.0,80.1195,,,,,,,,
8352,201803,672.0,上峰水泥,1152500273.0,141.6513,,,,,,,,
8353,201804,672.0,上峰水泥,449020019.0,55.1877,,,,,,,,
8354,201805,672.0,上峰水泥,349920058.0,43.0077,,,,,,,,
8355,201806,672.0,上峰水泥,415707384.0,51.0935,,,,,,,,
8356,201807,672.0,上峰水泥,479892136.0,58.9832,,,,,,,,
8357,201808,672.0,上峰水泥,574118939.0,70.5649,,,,,,,,
8358,201809,672.0,上峰水泥,182822718.0,22.4707,,,,,,,,
8359,201810,672.0,上峰水泥,352289023.0,43.2998,,,,,,,,
8360,201811,672.0,上峰水泥,315092570.0,38.7279,,,,,,,,
8361,201812,672.0,上峰水泥,121158407.0,14.8915,,,,,,,,
8362,201901,672.0,上峰水泥,203907501.0,25.0619,,,,,,,,
8363,201902,672.0,上峰水泥,280269903.0,34.4477,,,,,,,,
8364,201903,672.0,上峰水泥,698865051.0,85.8969,,,,,,,,
8365,201904,672.0,上峰水泥,751124729.0,92.3201,,,,,,,,
8366,201905,672.0,上峰水泥,301599253.0,37.0693,,,,,,,,
8367,201906,672.0,上峰水泥,230883922.0,28.3777,,,,,,,,
8368,201907,672.0,上峰水泥,381452755.0,46.8849,,,,,,,,
8369,201908,672.0,上峰水泥,280849604.0,34.517,,,,,,,,
8370,201909,672.0,上峰水泥,356217928.0,46.015,,,,,,,,
8371,201910,672.0,上峰水泥,527055305.0,64.781,,,,,,,,
8372,201911,672.0,上峰水泥,525570681.0,64.597,,,,,,,,
8373,201912,672.0,上峰水泥,439736764.0,54.048,,,,,,,,
8374,202001,672.0,上峰水泥,297037168.0,36.51,,,,,,,,
8375,202002,672.0,上峰水泥,483918748.0,59.478,,,,,,,,
8376,202003,672.0,上峰水泥,538611037.0,66.199,,,,,,,,
8377,202004,672.0,上峰水泥,439019895.0,53.962,,,,,,,,
8378,202005,672.0,上峰水泥,286191121.0,35.176,,,,,,,,
8379,202006,672.0,上峰水泥,304939037.0,37.479,,,,,,,,
8380,202007,672.0,上峰水泥,645189056.0,79.2976,,,,,,,,
8381,202008,672.0,上峰水泥,320107711.0,39.3435,,,,,,,,
8382,202009,672.0,上峰水泥,182229366.0,22.3972,,,,,,,,
8383,202010,672.0,上峰水泥,132990648.0,16.3455,,,,,,,,
8384,202011,672.0,上峰水泥,299258662.0,36.7812,,,,,,,,
8385,202012,672.0,上峰水泥,170796571.0,20.9923,,,,,,,,
8386,202101,672.0,上峰水泥,206005728.0,25.3199,,,,,,,,
8387,202102,672.0,上峰水泥,258584282.0,31.7818,,,,,,,,
8388,202103,672.0,上峰水泥,412028040.0,50.6412,,,,,,,,
8389,202104,672.0,上峰水泥,203162238.0,24.9702,,,,,,,,
8390,202105,672.0,上峰水泥,167459898.0,20.5821,,,,,,,,
8391,202106,672.0,上峰水泥,135703105.0,16.6788,,,,,,,,
8392,202107,672.0,上峰水泥,156422042.0,19.2257,,,,,,,,
8393,202108,672.0,上峰水泥,282649916.0,34.74,,,,,,,,
8394,202109,672.0,上峰水泥,613924230.0,75.4559,,,,,,,,
8395,202110,672.0,上峰水泥,61144575.0,7.5151,,,,,,,,
8396,201510,680.0,山推股份,1096172253.0,114.8028,,,,,,,,
8397,201511,680.0,山推股份,971506456.0,101.7464,,,,,,,,
8398,201512,680.0,山推股份,830720059.0,87.0018,,,,,,,,
8399,201601,680.0,山推股份,647693253.0,67.8281,,,,,,,,
8400,201602,680.0,山推股份,419361783.0,43.9165,,,,,,,,
8401,201603,680.0,山推股份,617256859.0,64.6405,,,,,,,,
8402,201604,680.0,山推股份,580078787.0,60.7472,,,,,,,,
8403,201605,680.0,山推股份,351473854.0,36.8071,,,,,,,,
8404,201606,680.0,山推股份,267193017.0,27.9809,,,,,,,,
8405,201607,680.0,山推股份,410412250.0,42.9793,,,,,,,,
8406,201608,680.0,山推股份,369589108.0,38.7041,,,,,,,,
8407,201609,680.0,山推股份,977691245.0,98.2035,,,,,,,,
8408,201610,680.0,山推股份,631596330.0,59.7565,,,,,,,,
8409,201611,680.0,山推股份,1529942240.0,144.7507,,,,,,,,
8410,201612,680.0,山推股份,481828099.0,45.5866,,,,,,,,
8411,201701,680.0,山推股份,404969055.0,38.3149,,,,,,,,
8412,201702,680.0,山推股份,835080348.0,79.0082,,,,,,,,
8413,201703,680.0,山推股份,2115890166.0,200.1878,,,,,,,,
8414,201704,680.0,山推股份,1173519513.0,111.0286,,,,,,,,
8415,201705,680.0,山推股份,527809807.0,49.9372,,,,,,,,
8416,201706,680.0,山推股份,393213699.0,37.2026,,,,,,,,
8417,201707,680.0,山推股份,649807787.0,61.4814,,,,,,,,
8418,201708,680.0,山推股份,1063257032.0,100.6,,,,,,,,
8419,201709,680.0,山推股份,396073714.0,37.4744,,,,,,,,
8420,201710,680.0,山推股份,188993225.0,17.8815,,,,,,,,
8421,201711,680.0,山推股份,210815777.0,19.9463,,,,,,,,
8422,201712,680.0,山推股份,237557327.0,22.4766,,,,,,,,
8423,201801,680.0,山推股份,310570229.0,29.3839,,,,,,,,
8424,201802,680.0,山推股份,132580826.0,12.544,,,,,,,,
8425,201803,680.0,山推股份,180112500.0,17.0411,,,,,,,,
8426,201804,680.0,山推股份,110467601.0,10.4518,,,,,,,,
8427,201805,680.0,山推股份,165525850.0,15.6609,,,,,,,,
8428,201806,680.0,山推股份,173375352.0,16.4038,,,,,,,,
8429,201807,680.0,山推股份,387179501.0,36.633,,,,,,,,
8430,201808,680.0,山推股份,392466345.0,37.1329,,,,,,,,
8431,201809,680.0,山推股份,167703036.0,15.8671,,,,,,,,
8432,201810,680.0,山推股份,139786483.0,13.2258,,,,,,,,
8433,201811,680.0,山推股份,193345217.0,18.2933,,,,,,,,
8434,201812,680.0,山推股份,106091300.0,10.0378,,,,,,,,
8435,201901,680.0,山推股份,118738241.0,11.2343,,,,,,,,
8436,201902,680.0,山推股份,235105776.0,22.2443,,,,,,,,
8437,201903,680.0,山推股份,645747079.0,61.0967,,,,,,,,
8438,201904,680.0,山推股份,1134769608.0,107.3649,,,,,,,,
8439,201905,680.0,山推股份,368146941.0,34.8318,,,,,,,,
8440,201906,680.0,山推股份,547497849.0,51.8009,,,,,,,,
8441,201907,680.0,山推股份,450205820.0,42.5951,,,,,,,,
8442,201908,680.0,山推股份,218798221.0,20.701,,,,,,,,
8443,201909,680.0,山推股份,272597916.0,25.79,,,,,,,,
8444,201910,680.0,山推股份,105456012.0,9.978,,,,,,,,
8445,201911,680.0,山推股份,198102430.0,18.743,,,,,,,,
8446,201912,680.0,山推股份,248056406.0,23.467,,,,,,,,
8447,202001,680.0,山推股份,183644872.0,17.375,,,,,,,,
8448,202002,680.0,山推股份,305469529.0,28.902,,,,,,,,
8449,202003,680.0,山推股份,674837739.0,63.851,,,,,,,,
8450,202004,680.0,山推股份,1037010523.0,98.117,,,,,,,,
8451,202005,680.0,山推股份,473750980.0,44.824,,,,,,,,
8452,202006,680.0,山推股份,208392131.0,19.718,,,,,,,,
8453,202007,680.0,山推股份,791603873.0,74.8966,,,,,,,,
8454,202008,680.0,山推股份,496129526.0,46.9407,,,,,,,,
8455,202009,680.0,山推股份,301210406.0,28.4985,,,,,,,,
8456,202010,680.0,山推股份,100452602.0,9.5043,,,,,,,,
8457,202011,680.0,山推股份,303130156.0,28.6801,,,,,,,,
8458,202012,680.0,山推股份,609250854.0,57.6433,,,,,,,,
8459,202101,680.0,山推股份,1218917551.0,115.3252,,,,,,,,
8460,202102,680.0,山推股份,938073213.0,88.752,,,,,,,,
8461,202103,680.0,山推股份,1228186504.0,116.1998,,,,,,,,
8462,202104,680.0,山推股份,752228681.0,71.169,,,,,,,,
8463,202105,680.0,山推股份,323018719.0,30.561,,,,,,,,
8464,202106,680.0,山推股份,234961556.0,22.2299,,,,,,,,
8465,202107,680.0,山推股份,246488270.0,23.3205,,,,,,,,
8466,202108,680.0,山推股份,534796296.0,50.5975,,,,,,,,
8467,202109,680.0,山推股份,700746087.0,66.2981,,,,,,,,
8468,202110,680.0,山推股份,64946976.0,6.1447,,,,,,,,
8469,201510,681.0,视觉中国,141931228.0,72.1652,,,,,,,,
8470,201511,681.0,视觉中国,290563394.0,147.7375,,,,,,,,
8471,201512,681.0,视觉中国,204045951.0,103.7475,,,,,,,,
8472,201601,681.0,视觉中国,161112118.0,81.9178,,,,,,,,
8473,201602,681.0,视觉中国,78057921.0,39.6886,,,,,,,,
8474,201603,681.0,视觉中国,246850880.0,125.5119,,,,,,,,
8475,201604,681.0,视觉中国,222775012.0,113.2704,,,,,,,,
8476,201605,681.0,视觉中国,106520002.0,54.1603,,,,,,,,
8477,201606,681.0,视觉中国,117052144.0,59.5154,,,,,,,,
8478,201607,681.0,视觉中国,165270278.0,84.032,,,,,,,,
8479,201608,681.0,视觉中国,94762412.0,48.1821,,,,,,,,
8480,201609,681.0,视觉中国,52639584.0,26.7648,,,,,,,,
8481,201610,681.0,视觉中国,70667266.0,35.9308,,,,,,,,
8482,201611,681.0,视觉中国,81635993.0,41.5082,,,,,,,,
8483,201612,681.0,视觉中国,56660426.0,28.8091,,,,,,,,
8484,201701,681.0,视觉中国,45755528.0,23.2645,,,,,,,,
8485,201702,681.0,视觉中国,57666829.0,29.3207,,,,,,,,
8486,201703,681.0,视觉中国,111702626.0,56.7953,,,,,,,,
8487,201704,681.0,视觉中国,60680087.0,30.853,,,,,,,,
8488,201705,681.0,视觉中国,60382212.0,30.7014,,,,,,,,
8489,201706,681.0,视觉中国,40716431.0,19.9838,,,,,,,,
8490,201707,681.0,视觉中国,77162742.0,27.5706,,,,,,,,
8491,201708,681.0,视觉中国,104921538.0,37.4892,,,,,,,,
8492,201709,681.0,视觉中国,132512696.0,47.3474,,,,,,,,
8493,201710,681.0,视觉中国,66346206.0,23.7058,,,,,,,,
8494,201711,681.0,视觉中国,85330407.0,30.4892,,,,,,,,
8495,201712,681.0,视觉中国,106975022.0,38.2228,,,,,,,,
8496,201801,681.0,视觉中国,170133888.0,60.7899,,,,,,,,
8497,201802,681.0,视觉中国,249649879.0,89.2013,,,,,,,,
8498,201803,681.0,视觉中国,311037633.0,111.1354,,,,,,,,
8499,201804,681.0,视觉中国,174594256.0,62.3836,,,,,,,,
8500,201805,681.0,视觉中国,169697513.0,60.6339,,,,,,,,
8501,201806,681.0,视觉中国,136090425.0,48.6258,,,,,,,,
8502,201807,681.0,视觉中国,118697847.0,42.4115,,,,,,,,
8503,201808,681.0,视觉中国,142151497.0,46.0616,,,,,,,,
8504,201809,681.0,视觉中国,162128699.0,52.2215,,,,,,,,
8505,201810,681.0,视觉中国,93698250.0,30.1802,,,,,,,,
8506,201811,681.0,视觉中国,98071145.0,31.5888,,,,,,,,
8507,201812,681.0,视觉中国,80086024.0,25.7955,,,,,,,,
8508,201901,681.0,视觉中国,92983654.0,29.95,,,,,,,,
8509,201902,681.0,视觉中国,118446916.0,38.1517,,,,,,,,
8510,201903,681.0,视觉中国,192229367.0,61.9169,,,,,,,,
8511,201904,681.0,视觉中国,428517123.0,138.0254,,,,,,,,
8512,201905,681.0,视觉中国,224841635.0,72.4214,,,,,,,,
8513,201906,681.0,视觉中国,175105036.0,56.4014,,,,,,,,
8514,201907,681.0,视觉中国,120407000.0,38.7809,,,,,,,,
8515,201908,681.0,视觉中国,181821314.0,58.566,,,,,,,,
8516,201909,681.0,视觉中国,152466294.0,37.312,,,,,,,,
8517,201910,681.0,视觉中国,99289945.0,15.017,,,,,,,,
8518,201911,681.0,视觉中国,151658003.0,22.938,,,,,,,,
8519,201912,681.0,视觉中国,328786209.0,49.728,,,,,,,,
8520,202001,681.0,视觉中国,240153604.0,36.323,,,,,,,,
8521,202002,681.0,视觉中国,377727426.0,57.129,,,,,,,,
8522,202003,681.0,视觉中国,321101245.0,48.566,,,,,,,,
8523,202004,681.0,视觉中国,335501725.0,50.742,,,,,,,,
8524,202005,681.0,视觉中国,363775191.0,55.018,,,,,,,,
8525,202006,681.0,视觉中国,303494576.0,45.904,,,,,,,,
8526,202007,681.0,视觉中国,425633491.0,64.3736,,,,,,,,
8527,202008,681.0,视觉中国,214703244.0,32.4491,,,,,,,,
8528,202009,681.0,视觉中国,173577027.0,26.1339,,,,,,,,
8529,202010,681.0,视觉中国,103924919.0,15.6472,,,,,,,,
8530,202011,681.0,视觉中国,220948716.0,33.2665,,,,,,,,
8531,202012,681.0,视觉中国,189539161.0,28.5374,,,,,,,,
8532,202101,681.0,视觉中国,243247770.0,36.624,,,,,,,,
8533,202102,681.0,视觉中国,111602454.0,16.8032,,,,,,,,
8534,202103,681.0,视觉中国,230162676.0,34.6539,,,,,,,,
8535,202104,681.0,视觉中国,158364310.0,23.9924,,,,,,,,
8536,202105,681.0,视觉中国,103786907.0,17.4801,,,,,,,,
8537,202106,681.0,视觉中国,137045918.0,23.0817,,,,,,,,
8538,202107,681.0,视觉中国,124101741.0,20.9016,,,,,,,,
8539,202108,681.0,视觉中国,252751163.0,42.3448,,,,,,,,
8540,202109,681.0,视觉中国,824888773.0,136.4312,,,,,,,,
8541,202110,681.0,视觉中国,64232378.0,10.6236,,,,,,,,
8542,201510,683.0,远兴能源,809285886.0,86.6189,,,,,,,,
8543,201511,683.0,远兴能源,914346568.0,97.8638,,,,,,,,
8544,201512,683.0,远兴能源,490912729.0,52.5429,,,,,,,,
8545,201601,683.0,远兴能源,321863977.0,33.8513,,,,,,,,
8546,201602,683.0,远兴能源,410762442.0,35.3301,,,,,,,,
8547,201603,683.0,远兴能源,781911845.0,67.2531,,,,,,,,
8548,201604,683.0,远兴能源,713111166.0,61.3353,,,,,,,,
8549,201605,683.0,远兴能源,471092589.0,29.4629,,,,,,,,
8550,201606,683.0,远兴能源,409328563.0,19.5591,,,,,,,,
8551,201607,683.0,远兴能源,519736286.0,24.8352,,,,,,,,
8552,201608,683.0,远兴能源,1090254019.0,52.0966,,,,,,,,
8553,201609,683.0,远兴能源,2343308163.0,111.9723,,,,,,,,
8554,201610,683.0,远兴能源,1775679286.0,84.8487,,,,,,,,
8555,201611,683.0,远兴能源,1307157200.0,62.4608,,,,,,,,
8556,201612,683.0,远兴能源,1013026193.0,48.4065,,,,,,,,
8557,201701,683.0,远兴能源,1406159123.0,73.6176,,,,,,,,
8558,201702,683.0,远兴能源,1214863180.0,63.6027,,,,,,,,
8559,201703,683.0,远兴能源,794318472.0,41.5853,,,,,,,,
8560,201704,683.0,远兴能源,732308094.0,38.3391,,,,,,,,
8561,201705,683.0,远兴能源,483421323.0,25.3088,,,,,,,,
8562,201706,683.0,远兴能源,459454256.0,23.9569,,,,,,,,
8563,201707,683.0,远兴能源,3294406023.0,157.4193,,,,,,,,
8564,201708,683.0,远兴能源,3617119714.0,172.8399,,,,,,,,
8565,201709,683.0,远兴能源,2163066700.0,103.3596,,,,,,,,
8566,201710,683.0,远兴能源,654552050.0,24.3024,,,,,,,,
8567,201711,683.0,远兴能源,627826471.0,22.1625,,,,,,,,
8568,201712,683.0,远兴能源,669031318.0,23.6171,,,,,,,,
8569,201801,683.0,远兴能源,678114979.0,23.938,,,,,,,,
8570,201802,683.0,远兴能源,365041856.0,12.8862,,,,,,,,
8571,201803,683.0,远兴能源,450743494.0,15.9115,,,,,,,,
8572,201804,683.0,远兴能源,448378016.0,15.8279,,,,,,,,
8573,201805,683.0,远兴能源,1127442151.0,39.7994,,,,,,,,
8574,201806,683.0,远兴能源,620086216.0,21.8894,,,,,,,,
8575,201807,683.0,远兴能源,1107693216.0,39.1024,,,,,,,,
8576,201808,683.0,远兴能源,1811058198.0,63.9317,,,,,,,,
8577,201809,683.0,远兴能源,512224262.0,18.0817,,,,,,,,
8578,201810,683.0,远兴能源,572996316.0,20.2273,,,,,,,,
8579,201811,683.0,远兴能源,621511671.0,21.9397,,,,,,,,
8580,201812,683.0,远兴能源,363550093.0,12.7263,,,,,,,,
8581,201901,683.0,远兴能源,687412790.0,24.0735,,,,,,,,
8582,201902,683.0,远兴能源,1040122534.0,36.4255,,,,,,,,
8583,201903,683.0,远兴能源,2512995694.0,88.0059,,,,,,,,
8584,201904,683.0,远兴能源,2670188386.0,93.517,,,,,,,,
8585,201905,683.0,远兴能源,950886048.0,33.3201,,,,,,,,
8586,201906,683.0,远兴能源,565478820.0,18.4478,,,,,,,,
8587,201907,683.0,远兴能源,485318000.0,13.7173,,,,,,,,
8588,201908,683.0,远兴能源,456992004.0,12.918,,,,,,,,
8589,201909,683.0,远兴能源,439930152.0,12.436,,,,,,,,
8590,201910,683.0,远兴能源,260363042.0,7.358,,,,,,,,
8591,201911,683.0,远兴能源,403509080.0,11.393,,,,,,,,
8592,201912,683.0,远兴能源,538515120.0,15.115,,,,,,,,
8593,202001,683.0,远兴能源,634081184.0,17.799,,,,,,,,
8594,202002,683.0,远兴能源,885254494.0,24.848,,,,,,,,
8595,202003,683.0,远兴能源,819209983.0,23.015,,,,,,,,
8596,202004,683.0,远兴能源,445222942.0,12.522,,,,,,,,
8597,202005,683.0,远兴能源,342809674.0,9.643,,,,,,,,
8598,202006,683.0,远兴能源,642212882.0,18.066,,,,,,,,
8599,202007,683.0,远兴能源,975926148.0,27.4542,,,,,,,,
8600,202008,683.0,远兴能源,3899002815.0,109.6797,,,,,,,,
8601,202009,683.0,远兴能源,2424724791.0,68.2161,,,,,,,,
8602,202010,683.0,远兴能源,596111100.0,16.7708,,,,,,,,
8603,202011,683.0,远兴能源,1304748628.0,36.7073,,,,,,,,
8604,202012,683.0,远兴能源,800186858.0,22.9186,,,,,,,,
8605,202101,683.0,远兴能源,641333745.0,18.8545,,,,,,,,
8606,202102,683.0,远兴能源,1832423631.0,53.8708,,,,,,,,
8607,202103,683.0,远兴能源,2740102516.0,80.5555,,,,,,,,
8608,202104,683.0,远兴能源,1301143874.0,38.252,,,,,,,,
8609,202105,683.0,远兴能源,2641690739.0,77.6624,,,,,,,,
8610,202106,683.0,远兴能源,4462358498.0,131.3452,,,,,,,,
8611,202107,683.0,远兴能源,4024680789.0,120.926,,,,,,,,
8612,202108,683.0,远兴能源,4211201079.0,126.5301,,,,,,,,
8613,202109,683.0,远兴能源,4438046546.0,133.3458,,,,,,,,
8614,202110,683.0,远兴能源,617604119.0,18.5566,,,,,,,,
8615,201510,685.0,中山公用,351941875.0,35.2841,,,,,,,,
8616,201511,685.0,中山公用,702645012.0,70.4441,,,,,,,,
8617,201512,685.0,中山公用,417571160.0,41.8641,,,,,,,,
8618,201601,685.0,中山公用,233867873.0,23.4466,,,,,,,,
8619,201602,685.0,中山公用,194645372.0,19.5142,,,,,,,,
8620,201603,685.0,中山公用,328920891.0,32.9761,,,,,,,,
8621,201604,685.0,中山公用,184406363.0,18.4877,,,,,,,,
8622,201605,685.0,中山公用,125950593.0,12.6275,,,,,,,,
8623,201606,685.0,中山公用,126105281.0,12.6429,,,,,,,,
8624,201607,685.0,中山公用,162200968.0,16.2617,,,,,,,,
8625,201608,685.0,中山公用,226679460.0,22.7257,,,,,,,,
8626,201609,685.0,中山公用,171942638.0,17.2383,,,,,,,,
8627,201610,685.0,中山公用,131163243.0,13.1498,,,,,,,,
8628,201611,685.0,中山公用,340783760.0,34.1647,,,,,,,,
8629,201612,685.0,中山公用,195186360.0,18.7901,,,,,,,,
8630,201701,685.0,中山公用,89833134.0,8.3878,,,,,,,,
8631,201702,685.0,中山公用,117551258.0,10.9756,,,,,,,,
8632,201703,685.0,中山公用,184923606.0,17.2662,,,,,,,,
8633,201704,685.0,中山公用,249187460.0,23.2664,,,,,,,,
8634,201705,685.0,中山公用,111051710.0,10.3688,,,,,,,,
8635,201706,685.0,中山公用,123267793.0,11.5095,,,,,,,,
8636,201707,685.0,中山公用,201558542.0,18.8196,,,,,,,,
8637,201708,685.0,中山公用,192020369.0,17.9287,,,,,,,,
8638,201709,685.0,中山公用,130904404.0,12.2223,,,,,,,,
8639,201710,685.0,中山公用,96083512.0,8.9713,,,,,,,,
8640,201711,685.0,中山公用,103130502.0,9.4314,,,,,,,,
8641,201712,685.0,中山公用,68831727.0,5.4923,,,,,,,,
8642,201801,685.0,中山公用,137951395.0,11.0079,,,,,,,,
8643,201802,685.0,中山公用,85821486.0,6.8481,,,,,,,,
8644,201803,685.0,中山公用,95511768.0,7.6214,,,,,,,,
8645,201804,685.0,中山公用,72379440.0,5.7753,,,,,,,,
8646,201805,685.0,中山公用,78789793.0,6.287,,,,,,,,
8647,201806,685.0,中山公用,57861203.0,4.6169,,,,,,,,
8648,201807,685.0,中山公用,64920646.0,5.1803,,,,,,,,
8649,201808,685.0,中山公用,69441048.0,5.5412,,,,,,,,
8650,201809,685.0,中山公用,57480118.0,4.5864,,,,,,,,
8651,201810,685.0,中山公用,102383184.0,8.1695,,,,,,,,
8652,201811,685.0,中山公用,136436496.0,10.887,,,,,,,,
8653,201812,685.0,中山公用,68753510.0,5.4859,,,,,,,,
8654,201901,685.0,中山公用,73001629.0,5.8251,,,,,,,,
8655,201902,685.0,中山公用,200672240.0,16.0123,,,,,,,,
8656,201903,685.0,中山公用,306715607.0,24.4741,,,,,,,,
8657,201904,685.0,中山公用,238784340.0,19.0536,,,,,,,,
8658,201905,685.0,中山公用,107925452.0,8.6118,,,,,,,,
8659,201906,685.0,中山公用,103168152.0,8.2323,,,,,,,,
8660,201907,685.0,中山公用,68195776.0,5.441,,,,,,,,
8661,201908,685.0,中山公用,54244879.0,4.329,,,,,,,,
8662,201909,685.0,中山公用,72553585.0,5.788,,,,,,,,
8663,201910,685.0,中山公用,35996831.0,2.871,,,,,,,,
8664,201911,685.0,中山公用,41375813.0,3.302,,,,,,,,
8665,201912,685.0,中山公用,80705291.0,6.438,,,,,,,,
8666,202001,685.0,中山公用,77485256.0,6.182,,,,,,,,
8667,202002,685.0,中山公用,171068103.0,13.65,,,,,,,,
8668,202003,685.0,中山公用,157435756.0,12.564,,,,,,,,
8669,202004,685.0,中山公用,84349267.0,6.731,,,,,,,,
8670,202005,685.0,中山公用,56360256.0,4.496,,,,,,,,
8671,202006,685.0,中山公用,118256269.0,9.436,,,,,,,,
8672,202007,685.0,中山公用,419096468.0,33.4434,,,,,,,,
8673,202008,685.0,中山公用,182197237.0,14.5382,,,,,,,,
8674,202009,685.0,中山公用,148212011.0,11.8261,,,,,,,,
8675,202010,685.0,中山公用,81601090.0,6.5111,,,,,,,,
8676,202011,685.0,中山公用,247866469.0,19.7783,,,,,,,,
8677,202012,685.0,中山公用,137910025.0,11.0044,,,,,,,,
8678,202101,685.0,中山公用,135744564.0,10.8315,,,,,,,,
8679,202102,685.0,中山公用,78857506.0,6.2923,,,,,,,,
8680,202103,685.0,中山公用,184517880.0,14.7234,,,,,,,,
8681,202104,685.0,中山公用,114482098.0,9.1351,,,,,,,,
8682,202105,685.0,中山公用,112422804.0,8.9707,,,,,,,,
8683,202106,685.0,中山公用,81473201.0,6.5011,,,,,,,,
8684,202107,685.0,中山公用,103861083.0,8.2877,,,,,,,,
8685,202108,685.0,中山公用,233706711.0,18.6483,,,,,,,,
8686,202109,685.0,中山公用,334444561.0,26.6867,,,,,,,,
8687,202110,685.0,中山公用,112603960.0,8.9851,,,,,,,,
8688,201510,686.0,东北证券,1053125694.0,60.2179,,,,,,,,
8689,201511,686.0,东北证券,2982777800.0,170.5561,,,,,,,,
8690,201512,686.0,东北证券,1769981314.0,101.208,,,,,,,,
8691,201601,686.0,东北证券,1109266501.0,63.4281,,,,,,,,
8692,201602,686.0,东北证券,519475911.0,29.7038,,,,,,,,
8693,201603,686.0,东北证券,1159846188.0,66.3201,,,,,,,,
8694,201604,686.0,东北证券,609448989.0,30.9544,,,,,,,,
8695,201605,686.0,东北证券,675324826.0,32.3048,,,,,,,,
8696,201606,686.0,东北证券,1077135830.0,51.5259,,,,,,,,
8697,201607,686.0,东北证券,1055256270.0,50.4793,,,,,,,,
8698,201608,686.0,东北证券,939235848.0,44.9291,,,,,,,,
8699,201609,686.0,东北证券,450704777.0,21.5599,,,,,,,,
8700,201610,686.0,东北证券,576253589.0,27.5657,,,,,,,,
8701,201611,686.0,东北证券,1497101177.0,71.6152,,,,,,,,
8702,201612,686.0,东北证券,650500959.0,31.1176,,,,,,,,
8703,201701,686.0,东北证券,314468963.0,15.0429,,,,,,,,
8704,201702,686.0,东北证券,482672571.0,23.0891,,,,,,,,
8705,201703,686.0,东北证券,471572243.0,22.558,,,,,,,,
